Название курса,ID пользователя,Оценка
Что скрыл художник?,id5177,2
Что скрыл художник?,id10591,7
Что скрыл художник?,id8298,7
Что скрыл художник?,id5553,2
Что скрыл художник?,id8980,5
Что скрыл художник?,id11102,2
Что скрыл художник?,id8554,4
Что скрыл художник?,id13325,9
Что скрыл художник?,id1725,3
Что скрыл художник?,id12175,5
Что скрыл художник?,id13397,2
Что скрыл художник?,id11824,10
Что скрыл художник?,id5677,9
Что скрыл художник?,id10555,7
Что скрыл художник?,id13531,10
Что скрыл художник?,id7917,4
Что скрыл художник?,id9485,8
Что скрыл художник?,id11428,9
Что скрыл художник?,id12606,8
Что скрыл художник?,id9502,7
Что скрыл художник?,id35,10
Что скрыл художник?,id8042,9
Что скрыл художник?,id4544,5
Что скрыл художник?,id4057,1
Что скрыл художник?,id11929,3
Что скрыл художник?,id4097,7
Что скрыл художник?,id408,4
Что скрыл художник?,id2986,9
Что скрыл художник?,id1736,5
Что скрыл художник?,id14108,7
Что скрыл художник?,id9977,7
Что скрыл художник?,id7922,1
Что скрыл художник?,id505,2
Что скрыл художник?,id14428,1
Что скрыл художник?,id1773,8
Что скрыл художник?,id2904,5
Что скрыл художник?,id616,7
Что скрыл художник?,id9644,6
Что скрыл художник?,id5231,5
Что скрыл художник?,id3244,9
Что скрыл художник?,id14220,7
Что скрыл художник?,id11779,8
Что скрыл художник?,id3042,8
Что скрыл художник?,id7912,2
Что скрыл художник?,id3592,6
Что скрыл художник?,id9947,3
Что скрыл художник?,id8343,8
Что скрыл художник?,id3869,7
Что скрыл художник?,id88,2
Что скрыл художник?,id9618,1
Что скрыл художник?,id11162,10
Что скрыл художник?,id9128,3
Что скрыл художник?,id11370,1
Что скрыл художник?,id9727,5
Что скрыл художник?,id10417,8
Что скрыл художник?,id11143,9
Что скрыл художник?,id3525,3
Что скрыл художник?,id7267,1
Что скрыл художник?,id4815,4
Что скрыл художник?,id7158,7
Что скрыл художник?,id13096,3
Что скрыл художник?,id3907,6
Что скрыл художник?,id12702,9
Что скрыл художник?,id1828,4
Что скрыл художник?,id12694,1
Что скрыл художник?,id12030,3
