Order ID,Дата создания,User ID,ID продукта,Оплачен,Дата платежа,Сумма платежа,Сумма заказа,Сумма скидки
order11822,8/5/2019,id767,product7,да,8/5/2019,3160,3950,790
order11825,8/5/2019,id11970,product7,да,8/5/2019,3160,3950,790
order11833,8/6/2019,id6870,product7,да,8/6/2019,"820,9803922",3950,"3129,019608"
order11834,8/6/2019,id8457,product1,да,8/6/2019,3440,4300,860
order11835,8/6/2019,id9545,product1,да,8/6/2019,3440,4300,860
order11836,8/6/2019,id13655,product7,да,8/6/2019,3160,3950,790
order11837,8/6/2019,id4707,product7,да,8/6/2019,3160,3950,790
order11840,8/6/2019,id12193,product8,да,8/6/2019,3600,4500,900
order11841,8/6/2019,id10175,product7,да,8/6/2019,3160,3950,790
order11845,8/6/2019,id10824,product7,да,8/6/2019,2370,3950,1580
order11846,8/6/2019,id13779,product7,да,8/6/2019,3160,3950,790
order11851,8/6/2019,id13633,product7,да,8/6/2019,3160,3950,790
order11853,8/6/2019,id8769,product6,да,8/6/2019,3360,4200,840
order11855,8/6/2019,id8614,product7,да,8/6/2019,2370,3950,1580
order11857,8/6/2019,id4613,product7,да,8/6/2019,2370,3950,1580
order11858,8/6/2019,id4613,product4,да,8/6/2019,2580,4300,1720
order11860,8/6/2019,id11919,product1,да,8/6/2019,3440,4300,860
order11862,8/6/2019,id12292,product1,да,8/6/2019,3440,4300,860
order11866,8/6/2019,id10056,product10,да,8/6/2019,3360,4200,840
order11867,8/6/2019,id11588,product9,да,8/6/2019,3680,4600,920
order11868,8/6/2019,id7787,product7,да,8/6/2019,3160,3950,790
order11869,8/6/2019,id7526,product4,да,8/6/2019,3440,4300,860
order11870,8/6/2019,id8808,product7,да,8/6/2019,3160,3950,790
order11873,8/6/2019,id11467,product8,да,8/6/2019,3600,4500,900
order11874,8/6/2019,id6208,product7,да,8/6/2019,3160,3950,790
order11875,8/6/2019,id1376,product3,да,8/6/2019,2520,4200,1680
order11879,8/6/2019,id11660,product8,да,8/6/2019,3600,4500,900
order11880,8/6/2019,id3071,product8,да,8/6/2019,2700,4500,1800
order11883,8/6/2019,id14095,product8,да,8/6/2019,3600,4500,900
order11884,8/6/2019,id10782,product7,да,8/6/2019,3160,3950,790
order11885,8/6/2019,id5501,product8,да,8/6/2019,3600,4500,900
order11886,8/6/2019,id8817,product8,да,8/6/2019,3600,4500,900
order11887,8/6/2019,id6179,product8,да,8/6/2019,2700,4500,1800
order11888,8/6/2019,id9292,product6,да,8/6/2019,3360,4200,840
order11889,8/6/2019,id530,product8,да,8/6/2019,3600,4500,900
order11890,8/6/2019,id2294,product7,да,8/6/2019,3160,3950,790
order11892,8/6/2019,id10163,product1,да,8/6/2019,3440,4300,860
order11893,8/6/2019,id927,product10,да,8/6/2019,2520,4200,1680
order11894,8/6/2019,id3812,product10,да,8/6/2019,"2124,705882",4200,"2075,294118"
order11895,8/6/2019,id9479,product10,да,8/6/2019,3360,4200,840
order11897,8/6/2019,id10370,product10,да,8/6/2019,3360,4200,840
order11896,8/6/2019,id13,product8,да,8/6/2019,"511,7647059",4500,"3988,235294"
order11898,8/6/2019,id159,product7,да,8/6/2019,2370,3950,1580
order11899,8/6/2019,id6222,product10,да,8/6/2019,3360,4200,840
order11900,8/6/2019,id9773,product10,да,8/6/2019,2520,4200,1680
order11901,8/6/2019,id9773,product4,да,8/6/2019,2580,4300,1720
order11902,8/6/2019,id4269,product8,да,8/6/2019,2700,4500,1800
order11903,8/6/2019,id4269,product7,да,8/6/2019,2370,3950,1580
order11904,8/6/2019,id5041,product7,да,8/6/2019,3160,3950,790
order11905,8/6/2019,id9041,product1,да,8/6/2019,2580,4300,1720
order11907,8/6/2019,id7459,product3,да,8/6/2019,3360,4200,840
order11908,8/6/2019,id7982,product8,да,8/6/2019,3600,4500,900
order11909,8/6/2019,id12947,product7,да,8/6/2019,3160,3950,790
order11912,8/6/2019,id1230,product8,да,8/6/2019,3600,4500,900
order11914,8/6/2019,id13529,product8,да,8/6/2019,3600,4500,900
order11915,8/6/2019,id2988,product7,да,8/6/2019,2370,3950,1580
order11917,8/6/2019,id8691,product8,да,8/6/2019,3600,4500,900
order11923,8/6/2019,id9979,product1,да,8/6/2019,3440,4300,860
order11928,8/6/2019,id273,product7,да,8/6/2019,2370,3950,1580
order11932,8/6/2019,id7774,product7,да,8/6/2019,3160,3950,790
order11931,8/6/2019,id14090,product7,да,8/6/2019,3160,3950,790
order11933,8/6/2019,id4754,product6,да,8/6/2019,2520,4200,1680
order11934,8/6/2019,id869,product4,да,8/6/2019,2580,4300,1720
order11935,8/7/2019,id11699,product6,да,8/7/2019,3360,4200,840
order11939,8/7/2019,id10095,product7,да,8/7/2019,3160,3950,790
order11941,8/7/2019,id6821,product10,да,8/7/2019,3360,4200,840
order11942,8/7/2019,id6102,product7,да,8/7/2019,3160,3950,790
order11943,8/7/2019,id11910,product8,да,8/7/2019,3600,4500,900
order11944,8/7/2019,id13284,product7,да,8/7/2019,3160,3950,790
order11945,8/7/2019,id13424,product8,да,8/7/2019,3600,4500,900
order11946,8/7/2019,id6232,product8,да,8/7/2019,3600,4500,900
order11948,8/7/2019,id7023,product7,да,8/7/2019,3160,3950,790
order11950,8/7/2019,id9118,product4,да,8/7/2019,3440,4300,860
order11951,8/7/2019,id11563,product8,да,8/7/2019,3600,4500,900
order11952,8/7/2019,id13073,product7,да,8/7/2019,3160,3950,790
order11954,8/7/2019,id12275,product9,да,8/7/2019,3680,4600,920
order11958,8/7/2019,id8612,product7,да,8/7/2019,3160,3950,790
order11961,8/7/2019,id277,product7,да,8/7/2019,3160,3950,790
order11962,8/7/2019,id4851,product7,да,8/7/2019,3160,3950,790
order11964,8/7/2019,id11170,product8,да,8/7/2019,2700,4500,1800
order11965,8/7/2019,id14245,product7,да,8/7/2019,3160,3950,790
order11966,8/7/2019,id12555,product7,да,8/7/2019,3160,3950,790
order11968,8/7/2019,id2115,product7,да,8/7/2019,2370,3950,1580
order11969,8/7/2019,id2115,product10,да,8/7/2019,2520,4200,1680
order11970,8/7/2019,id12829,product7,да,8/7/2019,3160,3950,790
order11971,8/7/2019,id7206,product4,да,8/7/2019,3440,4300,860
order11973,8/7/2019,id5892,product8,да,8/7/2019,3600,4500,900
order11974,8/7/2019,id7041,product7,да,8/7/2019,3160,3950,790
order11979,8/7/2019,id13935,product8,да,8/7/2019,2700,4500,1800
order11981,8/7/2019,id2366,product4,да,8/7/2019,3440,4300,860
order11982,8/7/2019,id2366,product6,да,8/7/2019,3360,4200,840
order11983,8/7/2019,id3109,product4,да,8/7/2019,2580,4300,1720
order11984,8/7/2019,id3109,product8,да,8/7/2019,2700,4500,1800
order11987,8/7/2019,id2203,product7,да,8/7/2019,3160,3950,790
order11989,8/7/2019,id14242,product7,да,8/7/2019,3160,3950,790
order11991,8/7/2019,id12181,product8,да,8/7/2019,3600,4500,900
order11992,8/7/2019,id14125,product7,да,8/7/2019,3160,3950,790
order11993,8/7/2019,id10967,product7,да,8/7/2019,3160,3950,790
order11994,8/7/2019,id7359,product7,да,8/7/2019,3160,3950,790
order11995,8/7/2019,id13526,product7,да,8/7/2019,3160,3950,790
order11996,8/7/2019,id821,product7,да,8/7/2019,2370,3950,1580
order11998,8/7/2019,id5596,product9,да,8/7/2019,3680,4600,920
order11997,8/7/2019,id9580,product9,да,8/7/2019,3680,4600,920
order12000,8/7/2019,id10736,product8,да,8/7/2019,3600,4500,900
order12002,8/7/2019,id9411,product8,да,8/7/2019,3600,4500,900
order12004,8/7/2019,id4088,product4,да,8/7/2019,2580,4300,1720
order12005,8/7/2019,id11169,product7,да,8/7/2019,3160,3950,790
order12006,8/7/2019,id12380,product1,да,8/7/2019,3440,4300,860
order12008,8/7/2019,id5337,product10,да,8/7/2019,3360,4200,840
order12009,8/7/2019,id1921,product7,да,8/7/2019,3160,3950,790
order12011,8/7/2019,id12433,product7,да,8/7/2019,3160,3950,790
order12012,8/7/2019,id7088,product7,да,8/7/2019,2370,3950,1580
order12013,8/7/2019,id11561,product3,да,8/7/2019,3360,4200,840
order12014,8/7/2019,id12322,product9,да,8/7/2019,3680,4600,920
order12015,8/7/2019,id14515,product8,да,8/7/2019,3600,4500,900
order12016,8/7/2019,id6650,product7,да,8/7/2019,3160,3950,790
order12019,8/7/2019,id8538,product8,да,8/7/2019,3600,4500,900
order12020,8/7/2019,id6154,product8,да,8/7/2019,3600,4500,900
order12021,8/7/2019,id11090,product7,да,8/7/2019,3160,3950,790
order12022,8/7/2019,id11504,product7,да,8/7/2019,3160,3950,790
order12025,8/7/2019,id2573,product3,да,8/7/2019,3360,4200,840
order12029,8/7/2019,id7406,product10,да,8/7/2019,2520,4200,1680
order12030,8/7/2019,id10685,product7,да,8/7/2019,3160,3950,790
order12032,8/7/2019,id6846,product9,да,8/7/2019,3680,4600,920
order12034,8/7/2019,id2739,product3,да,8/7/2019,3360,4200,840
order12036,8/7/2019,id9587,product7,да,8/7/2019,3160,3950,790
order12037,8/7/2019,id11158,product8,да,8/7/2019,3600,4500,900
order12039,8/8/2019,id9721,product3,да,8/8/2019,2520,4200,1680
order12040,8/8/2019,id1280,product3,да,8/8/2019,2520,4200,1680
order12042,8/8/2019,id11470,product2,да,8/8/2019,3240,4050,810
order12043,8/8/2019,id8908,product6,да,8/8/2019,3360,4200,840
order12044,8/8/2019,id965,product2,да,8/8/2019,3240,4050,810
order12045,8/8/2019,id7491,product6,да,8/8/2019,3360,4200,840
order12047,8/8/2019,id10849,product2,да,8/8/2019,2430,4050,1620
order12049,8/8/2019,id13286,product7,да,8/8/2019,3160,3950,790
order12053,8/8/2019,id11275,product1,да,8/8/2019,2580,4300,1720
order12054,8/8/2019,id9029,product1,да,8/8/2019,3440,4300,860
order12055,8/8/2019,id12500,product4,да,8/8/2019,3440,4300,860
order12056,8/8/2019,id2378,product7,да,8/8/2019,2370,3950,1580
order12057,8/8/2019,id2378,product8,да,8/8/2019,2700,4500,1800
order12058,8/8/2019,id11605,product4,да,8/8/2019,3440,4300,860
order12060,8/8/2019,id2322,product3,да,8/8/2019,2520,4200,1680
order12061,8/8/2019,id3600,product7,да,8/8/2019,3160,3950,790
order12063,8/8/2019,id13211,product10,да,8/8/2019,3360,4200,840
order12065,8/8/2019,id14415,product8,да,8/8/2019,3600,4500,900
order12073,8/8/2019,id5313,product7,да,8/8/2019,2370,3950,1580
order12074,8/8/2019,id5313,product2,да,8/8/2019,2430,4050,1620
order12076,8/8/2019,id14091,product4,да,8/8/2019,3440,4300,860
order12075,8/8/2019,id8049,product7,да,8/8/2019,3160,3950,790
order12078,8/8/2019,id13030,product8,да,8/8/2019,3600,4500,900
order12081,8/8/2019,id7985,product8,да,8/8/2019,2700,4500,1800
order12082,8/8/2019,id193,product7,да,8/8/2019,2370,3950,1580
order12083,8/8/2019,id12726,product3,да,8/8/2019,3360,4200,840
order12084,8/8/2019,id13031,product8,да,8/8/2019,3600,4500,900
order12086,8/8/2019,id3450,product8,да,8/8/2019,3600,4500,900
order12088,8/8/2019,id12375,product6,да,8/8/2019,3360,4200,840
order12089,8/8/2019,id4869,product8,да,8/8/2019,3600,4500,900
order12090,8/8/2019,id4240,product8,да,8/8/2019,2700,4500,1800
order12092,8/8/2019,id9201,product4,да,8/8/2019,3440,4300,860
order12093,8/8/2019,id4323,product7,да,8/8/2019,3160,3950,790
order12095,8/8/2019,id4072,product8,да,8/8/2019,3600,4500,900
order12098,8/8/2019,id2081,product8,да,8/8/2019,"511,7647059",4500,"3988,235294"
order12100,8/8/2019,id11033,product8,да,8/8/2019,2700,4500,1800
order12104,8/8/2019,id3768,product3,да,8/8/2019,2520,4200,1680
order12109,8/8/2019,id7567,product3,да,8/8/2019,2520,4200,1680
order12110,8/8/2019,id4323,product6,да,8/8/2019,"814,5454545",4200,"3385,454545"
order12111,8/8/2019,id4541,product4,да,8/8/2019,3440,4300,860
order12115,8/8/2019,id4359,product8,да,8/8/2019,2700,4500,1800
order12118,8/8/2019,id8191,product7,да,8/8/2019,3160,3950,790
order12119,8/8/2019,id376,product7,да,8/8/2019,2370,3950,1580
order12120,8/8/2019,id376,product3,да,8/8/2019,2520,4200,1680
order12121,8/8/2019,id11159,product10,да,8/8/2019,2520,4200,1680
order12122,8/8/2019,id8239,product7,да,8/8/2019,3160,3950,790
order12123,8/8/2019,id11899,product7,да,8/8/2019,2370,3950,1580
order12124,8/8/2019,id1368,product8,да,8/8/2019,2700,4500,1800
order12127,8/8/2019,id8479,product4,да,8/8/2019,3440,4300,860
order12130,8/8/2019,id7964,product8,да,8/8/2019,3600,4500,900
order12132,8/8/2019,id410,product7,да,8/8/2019,3160,3950,790
order12134,8/8/2019,id612,product1,да,8/8/2019,3440,4300,860
order12135,8/8/2019,id8630,product7,да,8/8/2019,3160,3950,790
order12136,8/8/2019,id5271,product8,да,8/8/2019,"957,7272727",4500,"3542,272727"
order12137,8/8/2019,id271,product7,да,8/8/2019,2370,3950,1580
order12138,8/8/2019,id271,product8,да,8/8/2019,2700,4500,1800
order12139,8/8/2019,id6977,product7,да,8/8/2019,2370,3950,1580
order12140,8/8/2019,id8818,product7,да,8/8/2019,3160,3950,790
order12142,8/8/2019,id14533,product8,да,8/8/2019,3600,4500,900
order12145,8/8/2019,id9414,product8,да,8/8/2019,2700,4500,1800
order12146,8/8/2019,id7404,product8,да,8/8/2019,3600,4500,900
order12147,8/9/2019,id671,product9,да,8/9/2019,3680,4600,920
order12148,8/9/2019,id671,product4,да,8/9/2019,3440,4300,860
order12149,8/9/2019,id8135,product7,да,8/9/2019,3160,3950,790
order12154,8/9/2019,id844,product4,да,8/9/2019,2580,4300,1720
order12155,8/9/2019,id844,product7,да,8/9/2019,2370,3950,1580
order12158,8/9/2019,id7093,product6,да,8/9/2019,3360,4200,840
order12159,8/9/2019,id10149,product1,да,8/9/2019,3440,4300,860
order12160,8/9/2019,id6784,product7,да,8/9/2019,2370,3950,1580
order12161,8/9/2019,id11830,product8,да,8/9/2019,3600,4500,900
order12162,8/9/2019,id11009,product3,да,8/9/2019,3360,4200,840
order12165,8/9/2019,id12222,product8,да,8/9/2019,3600,4500,900
order12168,8/9/2019,id13146,product7,да,8/9/2019,3160,3950,790
order12169,8/9/2019,id3873,product7,да,8/9/2019,3160,3950,790
order12170,8/9/2019,id12297,product8,да,8/9/2019,3600,4500,900
order12171,8/9/2019,id10302,product8,да,8/9/2019,3600,4500,900
order12173,8/9/2019,id9558,product8,да,8/9/2019,3600,4500,900
order12174,8/9/2019,id5460,product3,да,8/9/2019,2520,4200,1680
order12177,8/9/2019,id1913,product1,да,8/9/2019,3440,4300,860
order12178,8/9/2019,id2561,product6,да,8/9/2019,3360,4200,840
order12179,8/9/2019,id7810,product7,да,8/9/2019,3160,3950,790
order12182,8/9/2019,id8127,product7,да,8/9/2019,3160,3950,790
order12183,8/9/2019,id11048,product3,да,8/9/2019,3360,4200,840
order12184,8/9/2019,id13999,product7,да,8/9/2019,3160,3950,790
order12185,8/9/2019,id2112,product7,да,8/9/2019,"287,2727273",3950,"3662,727273"
order12186,8/9/2019,id12680,product4,да,8/9/2019,3440,4300,860
order12188,8/9/2019,id10660,product7,да,8/9/2019,3160,3950,790
order12189,8/9/2019,id5374,product7,да,8/9/2019,3160,3950,790
order12191,8/9/2019,id10502,product9,да,8/9/2019,3680,4600,920
order12190,8/9/2019,id14427,product7,да,8/9/2019,3160,3950,790
order12193,8/9/2019,id11975,product1,да,8/9/2019,2580,4300,1720
order12194,8/9/2019,id400,product8,да,8/9/2019,"1395,918367",4500,"3104,081633"
order12195,8/9/2019,id13550,product6,да,8/9/2019,3360,4200,840
order12196,8/9/2019,id10747,product3,да,8/9/2019,3360,4200,840
order12197,8/9/2019,id6335,product8,да,8/9/2019,3600,4500,900
order12198,8/9/2019,id9884,product3,да,8/9/2019,3360,4200,840
order12200,8/9/2019,id1611,product7,да,8/9/2019,3160,3950,790
order12201,8/9/2019,id2246,product7,да,8/9/2019,3160,3950,790
order12202,8/9/2019,id9347,product7,да,8/9/2019,3160,3950,790
order12207,8/9/2019,id7108,product7,да,8/9/2019,3160,3950,790
order12208,8/9/2019,id2361,product6,да,8/9/2019,3360,4200,840
order12210,8/9/2019,id667,product3,да,8/9/2019,3360,4200,840
order12211,8/9/2019,id6920,product7,да,8/9/2019,3160,3950,790
order12212,8/9/2019,id6547,product8,да,8/9/2019,3600,4500,900
order12217,8/9/2019,id11261,product7,да,8/9/2019,3160,3950,790
order12218,8/9/2019,id3892,product7,да,8/9/2019,3160,3950,790
order12219,8/9/2019,id2589,product7,да,8/9/2019,3160,3950,790
order12220,8/9/2019,id9279,product8,да,8/9/2019,3600,4500,900
order12222,8/9/2019,id4626,product8,да,8/9/2019,3600,4500,900
order12223,8/9/2019,id2895,product8,да,8/9/2019,3600,4500,900
order12226,8/9/2019,id5174,product8,да,8/9/2019,3600,4500,900
order12229,8/9/2019,id12192,product8,да,8/9/2019,3600,4500,900
order12230,8/9/2019,id11059,product6,да,8/9/2019,3360,4200,840
order12234,8/9/2019,id14012,product7,да,8/9/2019,2765,3950,1185
order12235,8/9/2019,id1445,product7,да,8/9/2019,2370,3950,1580
order12236,8/9/2019,id1445,product8,да,8/9/2019,2700,4500,1800
order12237,8/9/2019,id4229,product8,да,8/9/2019,"2098,636364",4500,"2401,363636"
order12239,8/9/2019,id7758,product6,да,8/9/2019,2520,4200,1680
order12240,8/9/2019,id7758,product7,да,8/9/2019,2370,3950,1580
order12241,8/9/2019,id8568,product8,да,8/9/2019,3600,4500,900
order12243,8/9/2019,id2180,product8,да,8/9/2019,"2463,636364",4500,"2036,363636"
order12242,8/9/2019,id2406,product8,да,8/9/2019,3600,4500,900
order12248,8/9/2019,id7548,product7,да,8/9/2019,3160,3950,790
order12249,8/9/2019,id9834,product7,да,8/9/2019,3160,3950,790
order12250,8/9/2019,id7142,product10,да,8/9/2019,3360,4200,840
order12251,8/9/2019,id2777,product8,да,8/9/2019,"1927,941176",4500,"2572,058824"
order12252,8/9/2019,id2777,product10,да,8/9/2019,"1334,516129",4200,"2865,483871"
order12256,8/9/2019,id8245,product7,да,8/9/2019,2370,3950,1580
order12257,8/9/2019,id2723,product7,да,8/9/2019,1975,3950,1975
order12258,8/9/2019,id2723,product8,да,8/9/2019,2250,4500,2250
order12259,8/9/2019,id9593,product3,да,8/9/2019,2520,4200,1680
order12260,8/9/2019,id2165,product8,да,8/9/2019,2250,4500,2250
order12263,8/9/2019,id10582,product7,да,8/9/2019,3160,3950,790
order12265,8/9/2019,id2991,product8,да,8/9/2019,2700,4500,1800
order12266,8/9/2019,id3027,product7,да,8/9/2019,3160,3950,790
order12267,8/9/2019,id6630,product7,да,8/9/2019,3160,3950,790
order12268,8/9/2019,id12143,product8,да,8/9/2019,3600,4500,900
order12274,8/10/2019,id4378,product8,да,8/10/2019,2250,4500,2250
order12276,8/10/2019,id10203,product8,да,8/10/2019,3150,4500,1350
order12280,8/10/2019,id11986,product7,да,8/10/2019,3160,3950,790
order12282,8/10/2019,id1028,product7,да,8/10/2019,3160,3950,790
order12283,8/10/2019,id13634,product7,да,8/10/2019,3160,3950,790
order12285,8/10/2019,id7099,product7,да,8/10/2019,1975,3950,1975
order12288,8/10/2019,id9300,product7,да,8/10/2019,3160,3950,790
order12289,8/10/2019,id12560,product8,да,8/10/2019,3600,4500,900
order12291,8/10/2019,id511,product8,да,8/10/2019,2700,4500,1800
order12292,8/10/2019,id511,product2,да,8/10/2019,2430,4050,1620
order12295,8/10/2019,id9948,product2,да,8/10/2019,2430,4050,1620
order12296,8/10/2019,id9948,product7,да,8/10/2019,2370,3950,1580
order12297,8/10/2019,id8907,product2,да,8/10/2019,3240,4050,810
order12299,8/10/2019,id12544,product2,да,8/10/2019,3240,4050,810
order12300,8/10/2019,id288,product5,да,8/10/2019,2340,3900,1560
order12303,8/10/2019,id10661,product6,да,8/10/2019,2940,4200,1260
order12304,8/10/2019,id11594,product8,да,8/10/2019,3600,4500,900
order12305,8/10/2019,id10911,product1,да,8/10/2019,3440,4300,860
order12309,8/10/2019,id13136,product7,да,8/10/2019,3160,3950,790
order12310,8/10/2019,id14564,product7,да,8/10/2019,3160,3950,790
order12312,8/10/2019,id12036,product8,да,8/10/2019,3600,4500,900
order12314,8/10/2019,id9943,product4,да,8/10/2019,3010,4300,1290
order12317,8/10/2019,id11916,product3,да,8/10/2019,3360,4200,840
order12320,8/10/2019,id9011,product7,да,8/10/2019,3160,3950,790
order12321,8/10/2019,id14589,product6,да,8/10/2019,2520,4200,1680
order12322,8/10/2019,id14589,product4,да,8/10/2019,2580,4300,1720
order12323,8/10/2019,id12959,product7,да,8/10/2019,3160,3950,790
order12325,8/10/2019,id11917,product6,да,8/10/2019,3360,4200,840
order12326,8/10/2019,id8414,product8,да,8/10/2019,2250,4500,2250
order12327,8/10/2019,id2248,product7,да,8/10/2019,2765,3950,1185
order12329,8/10/2019,id8119,product8,да,8/10/2019,3600,4500,900
